"","ccle_name","GE_MGMT","culture","pert1","pert2","dose1","dose2","library.fitted","combination.fitted","S"
"613","COLO679_SKIN",1.54596836910529,"PR500","temozolomide","O6-benzylguanine",100,5,0.736405908287766,0.528311967268417,0.208085464190763
"614","COLO679_SKIN",1.54596836910529,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.820973901638881,0.696585707232081,0.12433046112865
"615","COLO679_SKIN",1.54596836910529,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.854544970887702,0.766719208538646,0.0876795247526483
"616","COLO679_SKIN",1.54596836910529,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.781627622494883,0.615915390075282,0.165689872501441
"617","HGC27_STOMACH",3.92789645372882,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.773817019634714,0.984764030249389,-0.210947010614675
"618","HGC27_STOMACH",3.92789645372882,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.834868481091233,0.958418691202266,-0.123550210111034
"619","HGC27_STOMACH",3.92789645372882,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.88197874161756,0.891476922895071,-0.00949818127751145
"620","HGC27_STOMACH",3.92789645372882,"PR500","temozolomide","O6-benzylguanine",100,5,0.972713240436229,0.117211747678786,0.781701486692081
"621","HGC27_STOMACH",3.92789645372882,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.942263624442139,0.510914481133074,0.359859357513804
"622","HGC27_STOMACH",3.92789645372882,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.916967082596184,0.745514931983949,0.101881620013734
"623","HGC27_STOMACH",3.92789645372882,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.960190454470042,0.271372095304257,0.615968460122555
"624","KKU055_BILIARY_TRACT",5.3684191550814,"PR300","temozolomide","O6-benzylguanine",0.1372,5,1,0.805928011138034,0.194071988861966
"625","KKU055_BILIARY_TRACT",5.3684191550814,"PR300","temozolomide","O6-benzylguanine",0.4115,5,1,0.772365559419442,0.227634440580558
"626","KKU055_BILIARY_TRACT",5.3684191550814,"PR300","temozolomide","O6-benzylguanine",1.235,5,1,0.734884829484745,0.265115170515255
"627","KKU055_BILIARY_TRACT",5.3684191550814,"PR300","temozolomide","O6-benzylguanine",100,5,1,0.552614944666718,0.447385055333282
"628","KKU055_BILIARY_TRACT",5.3684191550814,"PR300","temozolomide","O6-benzylguanine",11.11,5,1,0.649182154222112,0.350817845777888
"629","KKU055_BILIARY_TRACT",5.3684191550814,"PR300","temozolomide","O6-benzylguanine",3.704,5,1,0.693706699701907,0.306293300298093
"630","KKU055_BILIARY_TRACT",5.3684191550814,"PR300","temozolomide","O6-benzylguanine",33.33,5,1,0.601891642859418,0.398108357140582
"631","MMNK1_BILIARY_TRACT",0.150559676575381,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.99596713937805,0.912162679379568,0.0175070932110073
"632","MMNK1_BILIARY_TRACT",0.150559676575381,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.986820110806604,0.839866171436792,0.0812654520164486
"633","MMNK1_BILIARY_TRACT",0.150559676575381,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.957776963228417,0.725862440072609,0.168159316662349
"634","MMNK1_BILIARY_TRACT",0.150559676575381,"PR300","temozolomide","O6-benzylguanine",100,5,0.160731213544849,0.146908961894802,0.0031230470304722
"635","MMNK1_BILIARY_TRACT",0.150559676575381,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.675841172897236,0.403117948546179,0.227735304209811
"636","MMNK1_BILIARY_TRACT",0.150559676575381,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.873053998196979,0.572154779193437,0.24278366593431
"637","MMNK1_BILIARY_TRACT",0.150559676575381,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.387227304908155,0.254312903606672,0.107138299210752
"638","CAL27_UPPER_AERODIGESTIVE_TRACT",3.6667565918848,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.680448070122933,0.866423799452214,-0.185975729329281
"639","CAL27_UPPER_AERODIGESTIVE_TRACT",3.6667565918848,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.819059115028166,0.830910384596263,-0.0118512695680975
"640","CAL27_UPPER_AERODIGESTIVE_TRACT",3.6667565918848,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.905901197927241,0.788235215673915,0.0673786431888884
"641","CAL27_UPPER_AERODIGESTIVE_TRACT",3.6667565918848,"PR500","temozolomide","O6-benzylguanine",100,5,0.99494157422531,0.550756410794997,0.38895511802707
"642","CAL27_UPPER_AERODIGESTIVE_TRACT",3.6667565918848,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.977531540037806,0.681156864344699,0.242111075962211
"643","CAL27_UPPER_AERODIGESTIVE_TRACT",3.6667565918848,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.953412731194105,0.738216294359416,0.162271692512008
"644","CAL27_UPPER_AERODIGESTIVE_TRACT",3.6667565918848,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.98930513422223,0.618083842185499,0.316304130168911
"645","UO31_KIDNEY",4.72246602447109,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.74150264733077,0.912198193136306,-0.170695545805536
"646","UO31_KIDNEY",4.72246602447109,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.874482103404906,0.907192354822078,-0.0327102514171718
"647","UO31_KIDNEY",4.72246602447109,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.944228075584117,0.901928621176154,-0.0224093976035459
"648","UO31_KIDNEY",4.72246602447109,"PR500","temozolomide","O6-benzylguanine",100,5,0.99830632672728,0.8781478370028,0
"649","UO31_KIDNEY",4.72246602447109,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.99008661583101,0.890605249168122,-0.0110860255955142
"650","UO31_KIDNEY",4.72246602447109,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.97625763614073,0.896403917075112,-0.0168846935025042
"651","UO31_KIDNEY",4.72246602447109,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.995895233313473,0.88452279954021,-0.00500357596760193
"652","HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.96901230751632,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.768631418424357,0.910244159637669,0
"653","HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.96901230751632,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.969733944315377,0.936223154237457,0.0335107900779207
"654","HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.96901230751632,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.996778647078446,0.95506342532407,0.0417152217543764
"655","HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.96901230751632,"PR300","temozolomide","O6-benzylguanine",100,5,0.999999626964693,0.989398594391719,0.0106010325729741
"656","HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.96901230751632,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.999965260291763,0.97803780170421,0.0219274585875535
"657","HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.96901230751632,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.99966500740499,0.968518286618813,0.0311467207861764
"658","HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",3.96901230751632,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.999996399698075,0.984725096221287,0.0152713034767877
"659","KNS62_LUNG",4.51601514700366,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.752434359891465,0.586998200394541,0
"660","KNS62_LUNG",4.51601514700366,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.924978132577926,0.999999934172403,-0.263785194744531
"661","KNS62_LUNG",4.51601514700366,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.980414174221496,0.999999999999994,-0.263785260572122
"662","KNS62_LUNG",4.51601514700366,"PR500","temozolomide","O6-benzylguanine",100,5,0.999926295412686,1,-0.263785260572128
"663","KNS62_LUNG",4.51601514700366,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.998787575226863,1,-0.263785260572128
"664","KNS62_LUNG",4.51601514700366,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.99509941014412,1,-0.263785260572128
"665","KNS62_LUNG",4.51601514700366,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.999700944434824,1,-0.263785260572128
"666","OE21_OESOPHAGUS",1.02147972741045,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.985585648079266,0.925894515318249,0.0046394687168928
"667","OE21_OESOPHAGUS",1.02147972741045,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.970663468391149,0.881535625030236,0.0419972356502551
"668","OE21_OESOPHAGUS",1.02147972741045,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.941191083705374,0.815857501679418,0.0890025783938942
"669","OE21_OESOPHAGUS",1.02147972741045,"PR500","temozolomide","O6-benzylguanine",100,5,0.467291803195316,0.357866964236706,0.107009756979717
"670","OE21_OESOPHAGUS",1.02147972741045,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.78936434770227,0.611133073948722,0.164167210484499
"671","OE21_OESOPHAGUS",1.02147972741045,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.88564465400967,0.725184250346089,0.135972095092779
"672","OE21_OESOPHAGUS",1.02147972741045,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.644528086643701,0.483442372557111,0.15448317691073
"673","SW1710_URINARY_TRACT",4.40190347160796,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.871315056357398,0.838972016478804,0.0141336003957047
"674","SW1710_URINARY_TRACT",4.40190347160796,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.889112521783841,0.824749201327029,0.0457819352956441
"675","SW1710_URINARY_TRACT",4.40190347160796,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.904726317446386,0.809546063075901,0.0762725596096591
"676","SW1710_URINARY_TRACT",4.40190347160796,"PR500","temozolomide","O6-benzylguanine",100,5,0.949177654717523,0.738860418190148,0.190480562139643
"677","SW1710_URINARY_TRACT",4.40190347160796,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.930152030840192,0.77618726367761,0.134525705491504
"678","SW1710_URINARY_TRACT",4.40190347160796,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.918335697093931,0.793364743024333,0.105778839599411
"679","SW1710_URINARY_TRACT",4.40190347160796,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.940371185292127,0.758014308998407,0.162704246553088
"680","LNZ308_CENTRAL_NERVOUS_SYSTEM",0.0285691521967709,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.755173793877935,0.810261529080353,-0.0550877352024172
"681","LNZ308_CENTRAL_NERVOUS_SYSTEM",0.0285691521967709,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.744046799230543,0.776901962682423,-0.0328551634518801
"682","LNZ308_CENTRAL_NERVOUS_SYSTEM",0.0285691521967709,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.732586317461282,0.739539209566585,-0.00695289210530303
"683","LNZ308_CENTRAL_NERVOUS_SYSTEM",0.0285691521967709,"PR300","temozolomide","O6-benzylguanine",100,5,0.683648673987185,0.556613495513656,0.105073742225641
"684","LNZ308_CENTRAL_NERVOUS_SYSTEM",0.0285691521967709,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.708725547631507,0.653747559142947,0.0322109861907534
"685","LNZ308_CENTRAL_NERVOUS_SYSTEM",0.0285691521967709,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.720812569862181,0.698375156044118,0
"686","LNZ308_CENTRAL_NERVOUS_SYSTEM",0.0285691521967709,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.696333632476616,0.606231915125333,0.0677327912364901
"687","RHJT_SOFT_TISSUE",4.04875931191986,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.645547102550319,0.571679014419149,0
"688","RHJT_SOFT_TISSUE",4.04875931191986,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.999999953558342,0.639794059411672,0.000458692673294014
"689","RHJT_SOFT_TISSUE",4.04875931191986,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.999999999999996,0.702745183564354,-0.0624924017449869
"690","RHJT_SOFT_TISSUE",4.04875931191986,"PR300","temozolomide","O6-benzylguanine",100,5,1,0.881177568786461,-0.240924786967094
"691","RHJT_SOFT_TISSUE",4.04875931191986,"PR300","temozolomide","O6-benzylguanine",11.11,5,1,0.807204226610491,-0.166951444791124
"692","RHJT_SOFT_TISSUE",4.04875931191986,"PR300","temozolomide","O6-benzylguanine",3.704,5,1,0.758809417886733,-0.118556636067366
"693","RHJT_SOFT_TISSUE",4.04875931191986,"PR300","temozolomide","O6-benzylguanine",33.33,5,1,0.847841902996075,-0.207589121176708
"694","LXF289_LUNG",2.38128337250378,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.985985886346947,0.950103658370151,-0.183423575151064
"695","LXF289_LUNG",2.38128337250378,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.968634735074396,0.89935021878334,-0.132670135564253
"696","LXF289_LUNG",2.38128337250378,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.93126659275837,0.807365422605719,-0.0406853393866317
"697","LXF289_LUNG",2.38128337250378,"PR500","temozolomide","O6-benzylguanine",100,5,0.334540826969402,0.168844527559365,0.087641261501718
"698","LXF289_LUNG",2.38128337250378,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.72302209965332,0.479950963502588,0.0743756800288581
"699","LXF289_LUNG",2.38128337250378,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.856059499588041,0.662935205834354,0
"700","LXF289_LUNG",2.38128337250378,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.533930107020281,0.302166065397952,0.107187513485533
"701","DMS273_LUNG",3.77610398807316,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.962007258924874,0.924610637633479,0.0373966212913958
"702","DMS273_LUNG",3.77610398807316,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.972554166772493,0.875130069157894,0.0974240976145987
"703","DMS273_LUNG",3.77610398807316,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.980237219320995,0.800138965641548,0.180098253679447
"704","DMS273_LUNG",3.77610398807316,"PR500","temozolomide","O6-benzylguanine",100,5,0.994772196983956,0.299101441808597,0.69567075517536
"705","DMS273_LUNG",3.77610398807316,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.989810687107115,0.566585012961429,0.423225674145686
"706","DMS273_LUNG",3.77610398807316,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.985798025413393,0.695840917871928,0.289957107541464
"707","DMS273_LUNG",3.77610398807316,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.992698398375751,0.42756350396974,0.565134894406012
"708","SKGT4_OESOPHAGUS",4.67638025546692,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.663903428919313,0.720055355433665,-0.0561519265143511
"709","SKGT4_OESOPHAGUS",4.67638025546692,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.705241562096379,0.768154640586498,-0.0629130784901193
"710","SKGT4_OESOPHAGUS",4.67638025546692,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.743481542913287,0.810191364902928,-0.0667098219896418
"711","SKGT4_OESOPHAGUS",4.67638025546692,"PR300","temozolomide","O6-benzylguanine",100,5,0.86186129446727,0.921588956935425,-0.0597276624681553
"712","SKGT4_OESOPHAGUS",4.67638025546692,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.809604398286079,0.876276335829787,-0.0666719375437085
"713","SKGT4_OESOPHAGUS",4.67638025546692,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.778299608589388,0.846112712352355,-0.0678131037629675
"714","SKGT4_OESOPHAGUS",4.67638025546692,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.837416542965948,0.90122150980371,-0.0638049668377623
"715","HKA1_SKIN",4.36737106564853,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.949653529965441,0.825522147621413,0
"716","HKA1_SKIN",4.36737106564853,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.999999963000566,0.84634520356199,-0.000554953087605781
"717","HKA1_SKIN",4.36737106564853,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.999999999999974,0.865099727936223,-0.0193094774618396
"718","HKA1_SKIN",4.36737106564853,"PR300","temozolomide","O6-benzylguanine",100,5,1,0.921752309427642,-0.0759620589532587
"719","HKA1_SKIN",4.36737106564853,"PR300","temozolomide","O6-benzylguanine",11.11,5,1,0.896813978633741,-0.0510237281593571
"720","HKA1_SKIN",4.36737106564853,"PR300","temozolomide","O6-benzylguanine",3.704,5,1,0.881874883296934,-0.0360846328225501
"721","HKA1_SKIN",4.36737106564853,"PR300","temozolomide","O6-benzylguanine",33.33,5,1,0.910058483881674,-0.0642682334072903
"722","SNU1079_BILIARY_TRACT",5.20006486151431,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.924060779945236,0.679486012813937,0.244574767131299
"723","SNU1079_BILIARY_TRACT",5.20006486151431,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.999999889876457,0.70858903965307,0.291410850223387
"724","SNU1079_BILIARY_TRACT",5.20006486151431,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.999999999999854,0.736091620338817,0.263908379661036
"725","SNU1079_BILIARY_TRACT",5.20006486151431,"PR500","temozolomide","O6-benzylguanine",100,5,1,0.828403164491026,0.171596835508974
"726","SNU1079_BILIARY_TRACT",5.20006486151431,"PR500","temozolomide","O6-benzylguanine",11.11,5,1,0.78583802435035,0.214161975649649
"727","SNU1079_BILIARY_TRACT",5.20006486151431,"PR500","temozolomide","O6-benzylguanine",3.704,5,1,0.761855581217861,0.238144418782139
"728","SNU1079_BILIARY_TRACT",5.20006486151431,"PR500","temozolomide","O6-benzylguanine",33.33,5,1,0.808017406915695,0.191982593084305
"729","HUPT4_PANCREAS",4.86987140617771,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.861168962424125,0.682359953882711,0.178809008541414
"730","HUPT4_PANCREAS",4.86987140617771,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.874147308668072,0.752841302355726,0.121306006312346
"731","HUPT4_PANCREAS",4.86987140617771,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.886079640591512,0.812023927432031,0.0740557131594805
"732","HUPT4_PANCREAS",4.86987140617771,"PR300","temozolomide","O6-benzylguanine",100,5,0.924406815876164,0.945841196680564,0
"733","HUPT4_PANCREAS",4.86987140617771,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.906997925660161,0.896747531299235,0.0102503943609262
"734","HUPT4_PANCREAS",4.86987140617771,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.897007510594161,0.859650705873054,0.0373568047211061
"735","HUPT4_PANCREAS",4.86987140617771,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.91611131191094,0.924899633710233,0
"736","NP5_CENTRAL_NERVOUS_SYSTEM",1.75702324650746,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.765508622502165,0.836818104900643,-0.079289174029534
"737","NP5_CENTRAL_NERVOUS_SYSTEM",1.75702324650746,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.7613313498201,0.816776226451548,-0.0592472955804391
"738","NP5_CENTRAL_NERVOUS_SYSTEM",1.75702324650746,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.757100765221328,0.794862724173973,-0.0377619589526452
"739","NP5_CENTRAL_NERVOUS_SYSTEM",1.75702324650746,"PR300","temozolomide","O6-benzylguanine",100,5,0.739682668919059,0.688705337391676,0
"740","NP5_CENTRAL_NERVOUS_SYSTEM",1.75702324650746,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.74849291237797,0.745416999156723,0
"741","NP5_CENTRAL_NERVOUS_SYSTEM",1.75702324650746,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.752822181788766,0.771078174451866,-0.0182559926631
"742","NP5_CENTRAL_NERVOUS_SYSTEM",1.75702324650746,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.74411286852738,0.717926922214319,0
"743","UMUC10_URINARY_TRACT",3.11935617703968,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.596576538280423,0.728985881029725,-0.132409342749301
"744","UMUC10_URINARY_TRACT",3.11935617703968,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.686482808746916,0.709899545305568,-0.0234167365586516
"745","UMUC10_URINARY_TRACT",3.11935617703968,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.764311561488651,0.690028638366913,0.0259020693002581
"746","UMUC10_URINARY_TRACT",3.11935617703968,"PR300","temozolomide","O6-benzylguanine",100,5,0.939727383100004,0.603926023525555,0.276316699856295
"747","UMUC10_URINARY_TRACT",3.11935617703968,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.87669412253407,0.648186128692556,0.17301333390747
"748","UMUC10_URINARY_TRACT",3.11935617703968,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.827635489299263,0.669443303086986,0.105802933395968
"749","UMUC10_URINARY_TRACT",3.11935617703968,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.913258230101585,0.626321373675707,0.229127691736872
"750","ISTMES2_PLEURA",4.674686619928,"PR500","temozolomide","O6-benzylguanine",0.1372,5,1,0.876598262728989,0.043479131393882
"751","ISTMES2_PLEURA",4.674686619928,"PR500","temozolomide","O6-benzylguanine",0.4115,5,1,0.999999981162789,-0.0799225870399182
"752","ISTMES2_PLEURA",4.674686619928,"PR500","temozolomide","O6-benzylguanine",1.235,5,1,0.999999999999998,-0.0799226058771267
"753","ISTMES2_PLEURA",4.674686619928,"PR500","temozolomide","O6-benzylguanine",100,5,1,1,-0.0799226058771292
"754","ISTMES2_PLEURA",4.674686619928,"PR500","temozolomide","O6-benzylguanine",11.11,5,1,1,-0.0799226058771292
"755","ISTMES2_PLEURA",4.674686619928,"PR500","temozolomide","O6-benzylguanine",3.704,5,1,1,-0.0799226058771292
"756","ISTMES2_PLEURA",4.674686619928,"PR500","temozolomide","O6-benzylguanine",33.33,5,1,1,-0.0799226058771292
"757","UMUC13_URINARY_TRACT",0.0285691521967709,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.97565474208228,0.834737712473875,0.0507787374247369
"758","UMUC13_URINARY_TRACT",0.0285691521967709,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.946876516779212,0.775049762314332,0.0950800970499602
"759","UMUC13_URINARY_TRACT",0.0285691521967709,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.887937995957189,0.701465595011286,0.128846077429593
"760","UMUC13_URINARY_TRACT",0.0285691521967709,"PR300","temozolomide","O6-benzylguanine",100,5,0.236584403591852,0.337138384361343,-0.100553980769491
"761","UMUC13_URINARY_TRACT",0.0285691521967709,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.610491542849681,0.522285904304931,0.0709586141546414
"762","UMUC13_URINARY_TRACT",0.0285691521967709,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.778965403547258,0.615800324284672,0.12725144874044
"763","UMUC13_URINARY_TRACT",0.0285691521967709,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.410712081273509,0.427167387117565,-0.0164553058440558
"764","C32_SKIN",0.20163386116965,"PR300","temozolomide","O6-benzylguanine",0.1372,5,0.839320345141994,0.964884446675091,-0.125564101533098
"765","C32_SKIN",0.20163386116965,"PR300","temozolomide","O6-benzylguanine",0.4115,5,0.830394387087525,0.945521789489976,-0.115127402402452
"766","C32_SKIN",0.20163386116965,"PR300","temozolomide","O6-benzylguanine",1.235,5,0.821072671206213,0.916386790480777,-0.0953141192745637
"767","C32_SKIN",0.20163386116965,"PR300","temozolomide","O6-benzylguanine",100,5,0.779812799333479,0.635587780998332,0.144225017859433
"768","C32_SKIN",0.20163386116965,"PR300","temozolomide","O6-benzylguanine",11.11,5,0.801249170986692,0.813871589021724,-0.0126224180350316
"769","C32_SKIN",0.20163386116965,"PR300","temozolomide","O6-benzylguanine",3.704,5,0.811361102212574,0.873781985196553,-0.0624208829839789
"770","C32_SKIN",0.20163386116965,"PR300","temozolomide","O6-benzylguanine",33.33,5,0.790733240647893,0.734160721951305,0.0565725173210934
"771","KMRC1_KIDNEY",4.77452352959023,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.911040135829563,0.896009813979619,0.00737736283751511
"772","KMRC1_KIDNEY",4.77452352959023,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.91006338527721,0.878929685214845,0.0244570326838891
"773","KMRC1_KIDNEY",4.77452352959023,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.90907639588962,0.859471931264224,0.0439134101900207
"774","KMRC1_KIDNEY",4.77452352959023,"PR500","temozolomide","O6-benzylguanine",100,5,0.905032192228365,0.755012699623583,0.148220389763592
"775","KMRC1_KIDNEY",4.77452352959023,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.907074292175468,0.81279314306764,0.0905758444368001
"776","KMRC1_KIDNEY",4.77452352959023,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.908080284104849,0.837479644388585,0.0659015820109662
"777","KMRC1_KIDNEY",4.77452352959023,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.906058262113892,0.785313322081042,0.118019853291321
"778","HCC1195_LUNG",4.790772037862,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.664918199324849,0.901824574935797,-0.236906375610948
"779","HCC1195_LUNG",4.790772037862,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.893733272443975,0.868318175687003,0
"780","HCC1195_LUNG",4.790772037862,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.972734071636604,0.825559784256668,0.0245528533646064
"781","HCC1195_LUNG",4.790772037862,"PR500","temozolomide","O6-benzylguanine",100,5,0.999913211869392,0.556831842096513,0.317033773101356
"782","HCC1195_LUNG",4.790772037862,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.998442091338113,0.709195455760193,0.163384486208404
"783","HCC1195_LUNG",4.790772037862,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.99342969617179,0.772589880484592,0.0956095215194964
"784","HCC1195_LUNG",4.790772037862,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.999632102093918,0.636432176753833,0.237187764955611
"785","PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT",2.54596836910529,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.904288067986703,0.929382121394951,-0.025094053408248
"786","PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT",2.54596836910529,"PR500","temozolomide","O6-benzylguanine",0.4115,5,0.877802579508953,0.894887181294787,-0.0170846017858346
"787","PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT",2.54596836910529,"PR500","temozolomide","O6-benzylguanine",1.235,5,0.845221140895545,0.846295058199081,-0.00107391730353623
"788","PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT",2.54596836910529,"PR500","temozolomide","O6-benzylguanine",100,5,0.645967589103378,0.490824470612809,0.155099615543812
"789","PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT",2.54596836910529,"PR500","temozolomide","O6-benzylguanine",11.11,5,0.759428620068986,0.69734201025933,0.0617746195791729
"790","PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT",2.54596836910529,"PR500","temozolomide","O6-benzylguanine",3.704,5,0.80590003870075,0.780789091490243,0.0243142459014375
"791","PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT",2.54596836910529,"PR500","temozolomide","O6-benzylguanine",33.33,5,0.705882127839371,0.598448093976991,0.107315623080257
"792","A704_KIDNEY",4.06436554026363,"PR500","temozolomide","O6-benzylguanine",0.1372,5,0.831715110492553,0.754153408875608,0
