x,rho,beta,p.val,n,ns,feature.set,feature,q.val,y,detected_count,neg_log10_qval
EXP_OGN,0.149417371598112,0.0434843654888837,0.00018403685368407,622,8,EXP,OGN,0.0634551559794361,temozolomide::O6-benzylguanine::3.704::5,2,1.19753308401147
EXP_CALCOCO2,0.150129973039683,0.0299529817163269,0.000171264273866017,622,31,EXP,CALCOCO2,0.0602814563951323,temozolomide::O6-benzylguanine::3.704::5,1,1.21981626371094
EXP_ATOH7,0.15046577915528,0.060854991744536,0.000165538078260525,622,6,EXP,ATOH7,0.0596861669482918,temozolomide::O6-benzylguanine::3.704::5,5,1.22412631064857
EXP_C5orf58,0.150435897896478,0.0252476254057385,0.000166040239512857,622,18,EXP,C5orf58,0.0596861669482918,temozolomide::O6-benzylguanine::3.704::5,3,1.22412631064857
EXP_GSK3B,0.150983467389634,0.0331358909613749,0.000157061295580539,622,28,EXP,GSK3B,0.0589677908629602,temozolomide::O6-benzylguanine::3.704::5,3,1.22938514208818
EXP_C14orf93,0.151858668490403,0.0417135527948658,0.000143650658999678,622,24,EXP,C14orf93,0.0589677908629602,temozolomide::O6-benzylguanine::3.704::5,4,1.22938514208818
EXP_GHRH,0.151079909428859,0.165778384009488,0.000155527860049986,622,17,EXP,GHRH,0.0589677908629602,temozolomide::O6-benzylguanine::3.704::5,2,1.22938514208818
EXP_RBFOX3,0.151305499185327,0.0281966396176947,0.000151995687804595,622,20,EXP,RBFOX3,0.0589677908629602,temozolomide::O6-benzylguanine::3.704::5,4,1.22938514208818
EXP_HNRNPA3,0.15134769681536,0.0389575066338285,0.000151343398831696,622,26,EXP,HNRNPA3,0.0589677908629602,temozolomide::O6-benzylguanine::3.704::5,4,1.22938514208818
EXP_PGK1,0.152378377347275,0.0306234933118692,0.000136204270468742,622,27,EXP,PGK1,0.0575292787392349,temozolomide::O6-benzylguanine::3.704::5,2,1.24011107081257
EXP_ADAM22,0.156908329164472,0.0226354301270438,8.50242866661489e-05,622,28,EXP,ADAM22,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_G2E3,0.157043511732613,0.0332772575039524,8.38202125348449e-05,622,31,EXP,G2E3,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_NINL,0.152923117713964,0.0172960665631724,0.000128789552427713,622,27,EXP,NINL,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_CD5,0.15436878268956,0.029899774505353,0.000110909479136459,622,10,EXP,CD5,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,3,1.25084277053214
EXP_ATP8A2,0.154442213252577,0.0394280854970982,0.000110066756896079,622,17,EXP,ATP8A2,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_TET1,0.16185198264871,0.0370892075025491,5.00862171996972e-05,622,31,EXP,TET1,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_STXBP5L,0.153143790177139,0.0430501047165915,0.000125895279357602,622,17,EXP,STXBP5L,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_KLHL3,0.157217207429413,0.0310299663659579,8.22966895163383e-05,622,36,EXP,KLHL3,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_ZNF157,0.155217601029819,0.09260405801523,0.000101528301453146,622,18,EXP,ZNF157,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_PAK1,0.158347761559011,0.0213443350448001,7.30005537677644e-05,622,32,EXP,PAK1,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_PRDM8,0.156297099517943,0.016869297676191,9.06749150303081e-05,622,33,EXP,PRDM8,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_CD8A,0.154121807997576,0.0449242570742725,0.000113788643506663,622,15,EXP,CD8A,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_ROBO3,0.159414782302045,0.0158503780492068,6.51433249758663e-05,622,42,EXP,ROBO3,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_CA10,0.158887011072284,0.0589066856679401,6.89241719356132e-05,622,12,EXP,CA10,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_PTPRN2,0.153160343075839,0.0189642273157005,0.000125680660876888,622,31,EXP,PTPRN2,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,3,1.25084277053214
EXP_CD3G,0.15337471359739,0.0284274514266347,0.000122932112580935,622,8,EXP,CD3G,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,2,1.25084277053214
EXP_TRAT1,0.161208278946575,0.0394711098029842,5.37066814234704e-05,622,6,EXP,TRAT1,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_RNF168,0.15418668873845,0.034804281243359,0.00011302554506651,622,21,EXP,RNF168,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,5,1.25084277053214
EXP_BRWD3,0.156845158011125,0.0346139948806497,8.55925263443074e-05,622,29,EXP,BRWD3,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_COG1,0.153526718018778,0.0420016627880104,0.000121017551631642,622,28,EXP,COG1,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,3,1.25084277053214
EXP_CD3D,0.155346042027979,0.0176485045652017,0.000100175608589068,622,9,EXP,CD3D,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,2,1.25084277053214
EXP_LRRC28,0.160474428444358,0.0349720432604894,5.81356157186187e-05,622,23,EXP,LRRC28,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_LYSMD4,0.152865324525513,0.0370657742501739,0.000129557822572785,622,19,EXP,LYSMD4,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,3,1.25084277053214
EXP_GPR19,0.156557948616446,0.0264162992095196,8.82214772210445e-05,622,34,EXP,GPR19,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,4,1.25084277053214
EXP_GPRIN3,0.156320525402006,0.0269413288839733,9.04519804111638e-05,622,24,EXP,GPRIN3,0.0561251131376206,temozolomide::O6-benzylguanine::3.704::5,1,1.25084277053214
EXP_TFDP2,0.162879522880781,0.0278260681074555,4.4781109965379e-05,622,20,EXP,TFDP2,0.0540412037760771,temozolomide::O6-benzylguanine::3.704::5,4,1.26727498556627
EXP_DEUP1,0.163798091497967,0.0821545921461732,4.04928482389297e-05,622,12,EXP,DEUP1,0.0526251285382091,temozolomide::O6-benzylguanine::3.704::5,2,1.27880683037971
EXP_CACNA1F,0.169214182554368,0.0819079848904188,2.21210717732624e-05,622,16,EXP,CACNA1F,0.0491185620827712,temozolomide::O6-benzylguanine::3.704::5,4,1.30875435539821
EXP_NEUROD4,0.166086397513756,0.0646870955926076,3.14373620534276e-05,622,6,EXP,NEUROD4,0.0491185620827712,temozolomide::O6-benzylguanine::3.704::5,5,1.30875435539821
EXP_KHDC1,0.177107222962968,0.0235444135880651,8.85776208161327e-06,622,37,EXP,KHDC1,0.0491185620827712,temozolomide::O6-benzylguanine::3.704::5,4,1.30875435539821
EXP_TLCD3B,0.16534966589581,0.0248290002352671,3.4119253410225e-05,622,14,EXP,TLCD3B,0.0491185620827712,temozolomide::O6-benzylguanine::3.704::5,4,1.30875435539821
EXP_NDST3,0.16647369562091,0.0402155489789262,3.01088840803287e-05,622,13,EXP,NDST3,0.0491185620827712,temozolomide::O6-benzylguanine::3.704::5,4,1.30875435539821
EXP_LMO1,0.166208098729433,0.0281113171482905,3.10140401187202e-05,622,16,EXP,LMO1,0.0491185620827712,temozolomide::O6-benzylguanine::3.704::5,4,1.30875435539821
EXP_SNTG2,0.165148755597155,0.0573507225958294,3.48874072206721e-05,622,16,EXP,SNTG2,0.0491185620827712,temozolomide::O6-benzylguanine::3.704::5,4,1.30875435539821
EXP_GIMAP7,0.16781785950416,0.039236646912782,2.58993354485658e-05,622,5,EXP,GIMAP7,0.0491185620827712,temozolomide::O6-benzylguanine::3.704::5,3,1.30875435539821
